Observation id;Observation date;Description;Observation duration;Observation type;Source;Media duration (s);FPS;Subject;Behavior;Behavioral category;Modifier #1;Modifier #2;Behavior type;Time;Media file name;Image index;Image file path;Comment
K_13_04/10/23;2023-06-22 16:20:20;30-02-2023 - 14-03-2023  IMG_0267;59.984;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0267.MP4;60.0;60.0;Raven 1;Peck at food;Feeding behaviour;;;START;58.85;D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0267.MP4;3531.0;;
K_13_04/10/23;2023-06-22 16:20:20;30-02-2023 - 14-03-2023  IMG_0267;59.984;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0267.MP4;60.0;60.0;Raven 1;Peck at food;Feeding behaviour;;;STOP;59.566;D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0267.MP4;;;
K_13_04/10/23;2023-06-22 16:20:20;30-02-2023 - 14-03-2023  IMG_0267;59.984;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0267.MP4;60.0;60.0;Raven 1;Other behaviour;Neutral behaviour;;;START;59.567;D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0267.MP4;3574.0;;
K_13_04/10/23;2023-06-22 16:20:20;30-02-2023 - 14-03-2023  IMG_0267;59.984;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0267.MP4;60.0;60.0;Raven 1;Other behaviour;Neutral behaviour;;;STOP;59.982;D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0267.MP4;;;
K_13_04/10/23;2023-06-22 16:20:20;30-02-2023 - 14-03-2023  IMG_0267;59.984;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0267.MP4;60.0;60.0;Raven 1;End of Observation;Neutral behaviour;;;START;59.983;D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0267.MP4;3599.0;;
K_13_04/10/23;2023-06-22 16:20:20;30-02-2023 - 14-03-2023  IMG_0267;59.984;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0267.MP4;60.0;60.0;Raven 1;First closest neighbour;Neutral behaviour;>10;Uncertain;POINT;59.983;D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0267.MP4;3599.0;;
K_13_04/10/23;2023-06-22 16:20:20;30-02-2023 - 14-03-2023  IMG_0267;59.984;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0267.MP4;60.0;60.0;Raven 1;Group size;Neutral behaviour;1;;POINT;59.983;D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0267.MP4;3599.0;;
K_13_04/10/23;2023-06-22 16:20:20;30-02-2023 - 14-03-2023  IMG_0267;59.984;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0267.MP4;60.0;60.0;Raven 1;Second closest neighbour;Neutral behaviour;>10;Uncertain;POINT;59.983;D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0267.MP4;3599.0;;
K_13_04/10/23;2023-06-22 16:20:20;30-02-2023 - 14-03-2023  IMG_0267;59.984;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0267.MP4;60.0;60.0;Raven 1;Social calls;Neutral behaviour;0;;POINT;59.983;D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0267.MP4;3599.0;;
K_13_04/10/23;2023-06-22 16:20:20;30-02-2023 - 14-03-2023  IMG_0267;59.984;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0267.MP4;60.0;60.0;Raven 1;End of Observation;Neutral behaviour;;;STOP;59.984;D:/Ravenproject/Koningsheide/20230330-20230413/IMG_0267.MP4;;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;First closest neighbour;Neutral behaviour;>10;Uncertain;POINT;0.0;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;0.0;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Other behaviour;Neutral behaviour;;;START;0.0;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;0.0;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Second closest neighbour;Neutral behaviour;>10;Uncertain;POINT;0.0;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;0.0;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Other behaviour;Neutral behaviour;;;STOP;2.382;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Peck at food;Feeding behaviour;;;START;2.383;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;143.0;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Peck at food;Feeding behaviour;;;STOP;3.332;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Other behaviour;Neutral behaviour;;;START;3.333;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;200.0;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Other behaviour;Neutral behaviour;;;STOP;30.749;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Inspect;Feeding behaviour;;;START;30.75;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;1845.0;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Inspect;Feeding behaviour;;;STOP;31.732;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Other behaviour;Neutral behaviour;;;START;31.733;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;1904.0;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Other behaviour;Neutral behaviour;;;STOP;37.049;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Inspect;Feeding behaviour;;;START;37.05;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;2223.0;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Inspect;Feeding behaviour;;;STOP;37.866;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Other behaviour;Neutral behaviour;;;START;37.867;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;2272.0;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Other behaviour;Neutral behaviour;;;STOP;46.532;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Inspect;Feeding behaviour;;;START;46.533;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;2792.0;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Inspect;Feeding behaviour;;;STOP;49.382;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Other behaviour;Neutral behaviour;;;START;49.383;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;2963.0;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Other behaviour;Neutral behaviour;;;STOP;52.832;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Inspect;Feeding behaviour;;;START;52.833;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;3170.0;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Inspect;Feeding behaviour;;;STOP;53.249;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Other behaviour;Neutral behaviour;;;START;53.25;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;3195.0;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Other behaviour;Neutral behaviour;;;STOP;53.482;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Inspect;Feeding behaviour;;;START;53.483;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;3209.0;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Inspect;Feeding behaviour;;;STOP;54.232;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Other behaviour;Neutral behaviour;;;START;54.233;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;3254.0;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Other behaviour;Neutral behaviour;;;STOP;56.349;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Inspect;Feeding behaviour;;;START;56.35;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;3381.0;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Inspect;Feeding behaviour;;;STOP;56.816;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Other behaviour;Neutral behaviour;;;START;56.817;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;3409.0;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Other behaviour;Neutral behaviour;;;STOP;57.482;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Inspect;Feeding behaviour;;;START;57.483;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;3449.0;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Inspect;Feeding behaviour;;;STOP;58.366;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Peck at food;Feeding behaviour;;;START;58.367;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;3502.0;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Peck at food;Feeding behaviour;;;STOP;58.782;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Other behaviour;Neutral behaviour;;;START;58.783;D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;3527.0;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;Other behaviour;Neutral behaviour;;;STOP;60.232;Not found;;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;End of Observation;Neutral behaviour;;;START;60.233;Not found;3614.0;;
K_1_A_18/03/23;2023-06-08 16:21:03;16-03-2023 - 30-03-2023  IMG_0029;60.234;Media file(s);player #1:D:/Ravenproject/Koningsheide/20230316-20230330/IMG_0029.MP4;60.2;60.0;Raven 1;End of Observation;Neutral behaviour;;;STOP;60.234;Not found;;;
A_65_01/03/23;2023-06-29 12:14:42;28-02-2023 - 12-03-2023  IMG_0020 - IMG_0023;119.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0020.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0021.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0022.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0023.MP4";"30.000;30.000;30.000;30.000";"30.000;30.000;30.000;30.000";Raven 1;First closest neighbour;Neutral behaviour;2;Certain;POINT;0.0;D:/Ravenproject/ASK/20230228-20230312/IMG_0020.MP4;0.0;;
